Brand;Description;Final_price;Original_price;Discount;Regular_price;Regular_price_measure;Regular_price_un;timestamp
CUISINE & CO NBE MP;Leche En Polvo Descremada C & C 400gr;2401.82;;;6004.55;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Sweet X 400 Ml;1954.16;;;4885.4;1;lt;2023-12-26 16:47:31.842
KNORR;Salsa Para Pizza Knorr 340 G;473.0;;;1391.18;1;kg;2023-12-26 16:47:31.842
MORIXE;Bizcochuelo Morixe Vainilla 540 Gr;806.0;;;1492.59;1;kg;2023-12-26 16:47:31.842
BIMBO;Vainillas Bimbo X 6u;379.0;;;5053.33;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Cookies 9 De Oro Chips Colores 120gr;397.0;;;3308.33;1;kg;2023-12-26 16:47:31.842
WAKAS;Pasta Multicereal Wakas Con Chia 250gr;1683.0;;;6732.0;1;kg;2023-12-26 16:47:31.842
KNORR;Bolsas Para Horno Knorr Cebolla Y Ajo 21g;420.0;;;2000.0;100;gr;2023-12-26 16:47:31.842
BARILOCHE;Turron Bariloche Mani Con Miel Blando Tableta 120 Gr;805.0;;Llevando 2: $402.50 c/u;8050.0;1;kg;2023-12-26 16:47:31.842
CROWIE;Barrita De Arroz Crowie Chocolate Blanco 3 U;683.0;;;5691.67;100;gr;2023-12-26 16:47:31.842
PITUSAS;Galletitas Pitusas Mini Black X130g;618.34;;;4756.46;1;kg;2023-12-26 16:47:31.842
ROMANCE;Yerba Mate Romance Con Palo Original X1kg;3100.0;;;3100.0;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galletas Rellenas 9 De Galleta 9 De Oro Chocolate Rellena Chocolate X120gr;357.0;;;2975.0;1;kg;2023-12-26 16:47:31.842
CRIOLLITAS;Tostadas Crio Arroz 110g;924.0;;;8400.0;1;kg;2023-12-26 16:47:31.842
KINDER;Huevo Kinder Joy T2 Box Cr Lei 40g;1184.27;;;2960.68;100;gr;2023-12-26 16:47:31.842
LA TRANQUERA;Mate Cocido La Tranquera Trad X125g;1362.13;;;10897.04;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Diamantado 25 Saq;397.87;;;795.74;100;gr;2023-12-26 16:47:31.842
ALICANTE;Oregano Alicante St X25gr;721.0;;;2884.0;100;gr;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Clásico 250 Ml;4946.28;;;19785.12;1;lt;2023-12-26 16:47:31.842
KRACH-ITOS;Chizitos Krach-itos Sabor Queso X170g;1345.0;;;7911.76;1;kg;2023-12-26 16:47:31.842
ALICANTE;Azafran Alicante St 2/2dg;2392.0;;;1196.0;1;un;2023-12-26 16:47:31.842
STANI;Palitos De La Selva 660gr;5139.94;;;7787.79;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galleta 9 De Oro Chocolate Rellena Limon X 120 Gr;357.0;;;2975.0;1;kg;2023-12-26 16:47:31.842
Crisppino;Galletitas Snack Crisppino Mini Crema Y Ciboulette 50 Gr;401.77;;;803.54;100;gr;2023-12-26 16:47:31.842
GALLO;Arroz Preparado Gallo Verdeo X240gr;617.0;;;2570.83;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Bizcochos 9 De Oro Light 170 Gr;1037.0;;;6100.0;1;kg;2023-12-26 16:47:31.842
AMANDA;Yerba Mate Amanada Serranas X500gg;1152.0;;;2304.0;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galleta 9 De Oro Vainilla Relleno Limon X120gr;396.0;;;3300.0;1;kg;2023-12-26 16:47:31.842
SERENATA;Turrón De Maní Serenata - 70 Gr;229.0;;Llevando 2: $114.50 c/u;3271.43;1;kg;2023-12-26 16:47:31.842
MAGGI;Pure De Papas Maggi Cremoso Orig X125g;963.04;;;7704.32;1;kg;2023-12-26 16:47:31.842
BARILOCHE;Mani Con Chocolate Bariloche Bolsa 120 Gr.;1322.0;;Llevando 2: $661.00 c/u;11016.67;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Yerba Mate Cuisine & Co 1 Kg;2544.81;;;2544.81;1;kg;2023-12-26 16:47:31.842
CACHAFAZ;Alfajores De Chocolate Con Leche Cachafaz Relleno 294 Gr 6 U;5864.0;;;19945.58;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Leche En Polvo Entera Cuisine&co;2401.82;;;6004.55;1;kg;2023-12-26 16:47:31.842
NESCAFE;Nescafe Dolca Chocomocha X125g;1098.99;;;8791.92;1;kg;2023-12-26 16:47:31.842
KRACH-ITOS;Papas Krach-itos Tradicionales X115g;1331.0;;;11573.91;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Mermelada La Campagnola B.c +f Damasco X390g;1201.0;;;3079.49;1;kg;2023-12-26 16:47:31.842
EXQUISITA;Bizcochuelo Exquisita Vainilla Ft X540g;2152.0;;;3985.19;1;kg;2023-12-26 16:47:31.842
LA ESPAÑOLA;Aceite De Oliva La Española Extra Virgen 250 Ml;6136.0;;;24544.0;1;lt;2023-12-26 16:47:31.842
MANTECOL;Postre Mantecol Marmolado 111g;1528.0;;;13765.77;1;kg;2023-12-26 16:47:31.842
ARCOR;Mermelada Arcor Light +f Naranja X390g;946.0;;;2425.64;1;kg;2023-12-26 16:47:31.842
AZAIT;Aceite De Oliva Azait 250 Ml;3056.38;;;12225.52;1;lt;2023-12-26 16:47:31.842
DOS HERMANOS;Arroz Dos Hermanos Yamani;2010.85;;;4021.7;1;kg;2023-12-26 16:47:31.842
PITUSAS;Galletas Pitusas Mini Vainilla X 160 Gr;651.05;;;4069.06;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Stevia X 100 Sobrecitos;2490.05;;;31125.63;1;kg;2023-12-26 16:47:31.842
AGUILA;Alfajor Aguila Minitorta Blanco X69g;603.0;;;873.91;1;kg;2023-12-26 16:47:31.842
WAKAS;Pasta Multicereal Wakas 250 Gr;1683.0;;;6732.0;1;kg;2023-12-26 16:47:31.842
ALICANTE;Canela Alicante St X25g;864.0;;;3456.0;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Miss Hojaldre - Larguitas Cuisine & Co;649.0;;;4326.67;1;kg;2023-12-26 16:47:31.842
LASFOR;Almohaditas Lasfor Avellana 200 Grs;1102.77;;;5513.85;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Budin 9 De Oro Marmolado 170gr;431.4;719.0;-40%;4229.41;1;kg;2023-12-26 16:47:31.842
CACHAMAI;Té Cachamai Hierbas Digestivas En Saquitos X 20 Un;423.56;;;1411.87;100;gr;2023-12-26 16:47:31.842
COCINERO;Aceite Oliva Cocinero Extra Virgen Suave 500ml;8322.0;;;16644.0;1;lt;2023-12-26 16:47:31.842
CANARIAS;Yerba Canarias Serena 1kg;8387.04;;;8387.04;1;kg;2023-12-26 16:47:31.842
MANI KING;Mani King Chef Sabor Crema Y Cebolla X80gr;;;;5896.63;1;kg;2023-12-26 16:47:31.842
LA VIRGINIA;Te La Virginia Naturalidad Intacta X25s;345.0;;;13.8;1;un;2023-12-26 16:47:31.842
BONAFIDE;Café Bonafide Molido Sensaciones 250 Gr;1520.93;;;6083.72;1;kg;2023-12-26 16:47:31.842
HELLMANN´S;Mayonesa Hellmanns Tipo Casera X445g;1068.0;;;2136.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Choclo cuisine&co 170gr;1012.0;;;5952.94;1;kg;2023-12-26 16:47:31.842
ALICANTE;Comino Alicante St X25g;624.0;;;2496.0;100;gr;2023-12-26 16:47:31.842
VALENTE;Vainillas Valente X 12u;612.0;;;4135.14;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Frutas Rojas 20 Saquitos;693.35;;;1733.38;100;gr;2023-12-26 16:47:31.842
INTEGRA;Barra Integra Avena Banana 40g;561.0;;;1402.5;100;gr;2023-12-26 16:47:31.842
KHUNE;Pepinos Gherkins Kuhne 670gr;5512.0;;;8226.87;1;kg;2023-12-26 16:47:31.842
GIACOMO;Capelettini Giacomo Queso Jamon 500g;1822.0;;;3644.0;1;kg;2023-12-26 16:47:31.842
GALLO;Arroz Integral Organico 500grs.;1235.49;;;2470.98;1;kg;2023-12-26 16:47:31.842
NUTELLA;Nutella 140gr;904.34;;;6459.57;1;kg;2023-12-26 16:47:31.842
MILKA;Chocolate Con Almendras Milka 155g;2428.0;;;15664.52;1;kg;2023-12-26 16:47:31.842
HILERET;Endulzante Hileret Stevia X 50 Sobrecitos;1434.44;;;3586.1;100;gr;2023-12-26 16:47:31.842
CRIOLLITAS;Tostadas Criollitas Sin Sal 195gr;698.0;;;3579.49;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Bolitas De Chocolate 200gr Cuisine&co  s/tacc;803.71;;;4018.55;1;kg;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Eucaliptus 220g;1092.0;;;4963.64;1;kg;2023-12-26 16:47:31.842
CACHAFAZ;Galletitas Cachafaz;803.0;;;4723.53;1;kg;2023-12-26 16:47:31.842
INALPA;Lentejas Inalpa Secas X300g;555.91;;;1853.03;1;kg;2023-12-26 16:47:31.842
EXQUISITA;Budín Exquisita Vainilla X300g;900.0;;;3000.0;1;kg;2023-12-26 16:47:31.842
ARCOR;Surtido Arcor Seleccion 247g;3760.0;;;15222.67;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galletas 9 De Oro Anillitos Chocolate 120 Gr;178.0;;;1483.33;1;kg;2023-12-26 16:47:31.842
ROYAL;Mousse Royal Chocolate 65g;380.0;;;5846.15;1;kg;2023-12-26 16:47:31.842
CHOCOARROZ;Alfajor Chocoarroz Marroc 22g;520.0;;;2363.64;100;gr;2023-12-26 16:47:31.842
LAVAZZA;Café Molido Lavazza Crema E Gusto X250gr;6621.54;;;26486.16;1;kg;2023-12-26 16:47:31.842
GALLO;Oblea De Arroz Gallo Snacks 6u;2265.0;;;377.5;1;un;2023-12-26 16:47:31.842
BIMBO;Madalenas Vainilla Bimbo X 200g;777.0;;;3885.0;1;kg;2023-12-26 16:47:31.842
VAUQUITA;Tableta Vauquita Light 22 Gr;248.65;;;1130.23;100;gr;2023-12-26 16:47:31.842
MOGUL;Gomitas Mogul Frutillas Acidas X500gr;2744.0;;;5488.0;1;kg;2023-12-26 16:47:31.842
PEHUAMAR;Mani Pehuamar C/piel 150g;916.0;;;6106.67;1;kg;2023-12-26 16:47:31.842
ARCOR;Cereales Guardianes Cocodrilo X145g;468.0;;;3342.86;1;kg;2023-12-26 16:47:31.842
GALLO;Risotto Gallo 4 Quesos X240g;1895.0;;;7895.83;1;kg;2023-12-26 16:47:31.842
JUMBO MP;Té Negro Jumbo - 100 Saquitos;617.5;;;3087.5;1;kg;2023-12-26 16:47:31.842
KANSAS;Ketchup Kansas 465gr;1558.96;;;3352.6;1;kg;2023-12-26 16:47:31.842
DON SATUR;Budin Don Satur Vainilla X190gr;426.0;710.0;-40%;3736.84;1;kg;2023-12-26 16:47:31.842
KNORR;Caldo Knorr De Verduras X 6 Cubos;366.0;;;6421.05;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Galletitas Mini Marineras Con Semillas 2;479.56;;;2179.82;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Internacional 25 Saquitos;783.08;;;1566.16;100;gr;2023-12-26 16:47:31.842
ROSAMONTE;Yerba Rosamonte 55edicion 1kg;3312.13;;;3312.13;1;kg;2023-12-26 16:47:31.842
DANICA;Ketchup Danica X220g;377.23;;;1714.68;1;kg;2023-12-26 16:47:31.842
SANTA MARIA;Galletitas Santa María Marmoladas 200 Gr;1040.0;;;5200.0;1;kg;2023-12-26 16:47:31.842
ARCOR;Mermelada Arcor Light +f Ciruela X390g;945.0;;;2423.08;1;kg;2023-12-26 16:47:31.842
CABRALES;Capulas Cabrales Colombia X55g;4980.66;;;90557.45;1;kg;2023-12-26 16:47:31.842
BIMBO;Budin Bimbo Marmolado X170g;411.6;686.0;-40%;4035.29;1;kg;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Mediterráneo 500 Ml;6955.69;;;13911.38;1;lt;2023-12-26 16:47:31.842
Nuestros Sabores;Chips De Papa C/sal Mar Nuestros Sabores;962.0;;;1202.5;1;kg;2023-12-26 16:47:31.842
CBSE;Yerba Mate Cbsé Guaraná X500g;1555.85;;;3111.7;1;kg;2023-12-26 16:47:31.842
DOS HERMANOS;Galletas De Arroz Dos Hermanos Sin Sal 120 Gr;440.29;;;3669.08;1;kg;2023-12-26 16:47:31.842
LASFOR;Granola Lasfor Almendras Y Pasas X350gr;2344.94;;;6699.83;1;kg;2023-12-26 16:47:31.842
ARCOR;Caramelos Butter Toffees Chocolate 140g;1003.0;;;7164.29;1;kg;2023-12-26 16:47:31.842
ARCOR;Gomitas Mogul Conitos Yogus 500g;2252.0;;;4504.0;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Mayonesa La Campagnola X500gr;816.0;;;1632.0;1;kg;2023-12-26 16:47:31.842
CADBURY;Chocolate Con Almendras Cadbury 82g;1199.0;;;14621.95;1;kg;2023-12-26 16:47:31.842
EQUALSWEET;Endulzante Equalsweet En Polvo Sobres 80 Gr;1816.62;;;22707.75;1;kg;2023-12-26 16:47:31.842
LA CAMPAGNOLA;Pimenton La Campagnola X48g;662.0;;;1379.17;100;gr;2023-12-26 16:47:31.842
SCOTTI;Arroz Scotti Carnaroli 500 Gr;6109.0;;;12218.0;1;kg;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Clasica 1 L;16980.65;;;16980.65;1;lt;2023-12-26 16:47:31.842
BON O BON;Superbolls Bon O Bon X80g;1500.0;;Llevando 2: $750.00 c/u;18750.0;1;kg;2023-12-26 16:47:31.842
ROSAMONTE;Yerba Mate Rosamonte Con Palo Paquete 1 Kg;2856.0;;;2856.0;1;kg;2023-12-26 16:47:31.842
NESCAFE;Nescafé® Dolca Cookies & Cream X 125gr;992.39;;Llevando 2: $645,05 c/u;7939.12;1;kg;2023-12-26 16:47:31.842
PASEO;Galletitas Paseo Crackers Zapallo 150 Gr;395.0;;;2633.33;1;kg;2023-12-26 16:47:31.842
BAMBOO;Pochoclo Orgánico Sal Marina Bamboo 60g;632.32;;;1053.87;1;kg;2023-12-26 16:47:31.842
CRUZ DE MALTA;Cruz De Malta Selección X 1kg;3350.0;;;3350.0;1;kg;2023-12-26 16:47:31.842
EL BROCAL;Mermelada El Brocal Naranja 420 Gr;3118.96;;;7426.1;1;kg;2023-12-26 16:47:31.842
ROYAL;Flan Royal Vainilla 60g;295.0;;;1843.75;100;gr;2023-12-26 16:47:31.842
NUCETE;Aceite Nucete Rocio Vegetal De Oliva 120 Gr;2266.95;;;18891.25;1;kg;2023-12-26 16:47:31.842
TARAGUI;Té Taragui Boldo 25 Saquitos;477.0;;;1272.0;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Budin Marmolado 170gr Cuisine&co;535.39;892.32;-40%;5248.94;1;kg;2023-12-26 16:47:31.842
ALICANTE;Condimento Alicante Pizza X50gr;973.0;;;1946.0;100;gr;2023-12-26 16:47:31.842
ARCOR;Salsa Arcor Rosa X340g;466.0;;;1370.59;1;kg;2023-12-26 16:47:31.842
OLIOVITA;Aceite De Oliva Oliovita Gourmet X500ml;9542.94;;;19085.88;1;lt;2023-12-26 16:47:31.842
AGUILA;Aguila Baño De Reposteria Sin Amargo150g;733.0;;;4886.67;1;kg;2023-12-26 16:47:31.842
NESTLE;Nestlé® Diplomata Chocolate Con Castañas X 80 Gr;592.94;741.18;-20%;9264.75;1;kg;2023-12-26 16:47:31.842
NESTLE;Nestlé® Classic Duo Chocolate X 80gr;706.34;882.92;-20%;11036.5;1;kg;2023-12-26 16:47:31.842
BON O BON;Barra De Mani Bon O Bon Postre X95g;1121.0;;;11800.0;1;kg;2023-12-26 16:47:31.842
LA PARMESANA;Esencia De Vainilla La Parmesana 110 Ml;430.76;;;3916.0;1;lt;2023-12-26 16:47:31.842
BARILOCHE;Turron Bariloche Mani Crocante Tableta 100 Gr;862.0;;Llevando 2: $431.00 c/u;8620.0;1;kg;2023-12-26 16:47:31.842
ARCOR;Garrapiñadas Arcor De Almendra Paquete 80 Gr;2419.0;;Llevando 2: $1209.50 c/u;24190.0;1;kg;2023-12-26 16:47:31.842
ARLISTAN;Café Arlistan Suave Mas Aroma X170g;3876.0;;;22800.0;1;kg;2023-12-26 16:47:31.842
BIMBO;Madalenas Chocolate Rellenas Con Ddl Bimbo | 180g;777.0;;;4089.47;1;kg;2023-12-26 16:47:31.842
EXQUISITA;Gelatina Exquisita Light Frutilla 25gr;208.39;;;833.56;100;gr;2023-12-26 16:47:31.842
BAMBOO;Pochoclo Sweet & Salty Bamboo 80g;632.32;;;790.4;1;kg;2023-12-26 16:47:31.842
CRAZY;Chupetin Crazy Pop Frutilla X 12 Gr;442.0;;;3683.33;100;gr;2023-12-26 16:47:31.842
TRIO;Pepas Alemanas Trio 300gr;794.92;;;2649.73;1;kg;2023-12-26 16:47:31.842
GEORGALOS;Flynn Bolsa Surtida 128 Grs;472.61;;;3692.27;1;kg;2023-12-26 16:47:31.842
NIDINA;Nidina® 2 Leche En Polvo X 800gr;7558.39;;;9447.99;1;kg;2023-12-26 16:47:31.842
DOS ANCLAS;Pimienta Negra Dos Anclas En Grano 50 Gr;1267.0;;;2534.0;100;gr;2023-12-26 16:47:31.842
HELLMANN´S;Aderezo Hellmanns Vegana X500g;816.0;;;1632.0;1;kg;2023-12-26 16:47:31.842
MANI KING;Mani King Chef Sabor Limon Y Pimienta X80gr;306.63;471.74;-35%;5896.75;1;kg;2023-12-26 16:47:31.842
TRIX;Trix® Cereal X 230gr;1263.32;;;5492.7;1;kg;2023-12-26 16:47:31.842
PATAGONIA BERRIES;Dulce Patagonia Berries Frutilla 350 Gr;2250.76;3462.7;-35%;9893.43;1;kg;2023-12-26 16:47:31.842
DON VICENTE;Fideos Don Vicente Tallarín X500g;1683.0;;;3366.0;1;kg;2023-12-26 16:47:31.842
LA PARMESANA;Salsa De Soja La Parmesana 300 Gr;1077.88;;;3592.93;1;kg;2023-12-26 16:47:31.842
Crisppino;Snack Crisppino Mini Oliva Y Hierbas Bolsa X 50gr;401.77;;;803.54;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Anillitos Frutales 200gr Cuisine&co S/tacc;755.96;;;3779.8;1;kg;2023-12-26 16:47:31.842
AMANDA;Yerba Amanda Con Palo;1384.0;;;2768.0;1;kg;2023-12-26 16:47:31.842
LASFOR;Almohaditas Lasfor Crema Frutilla 200 Grs;1102.77;;;5513.85;1;kg;2023-12-26 16:47:31.842
SNUKS;Almohaditas Snuks Rellenas Avellana X240gr;1560.0;;;6500.0;1;kg;2023-12-26 16:47:31.842
GEORGALOS;Postre Nucrem Georgalos - 84 Gr;505.0;;$595;7083.33;1;kg;2023-12-26 16:47:31.842
FRUTTY;Snack Frutty Manzana Roja Deshidratada X18g;277.35;;;1540.83;100;gr;2023-12-26 16:47:31.842
BONAFIDE;Turron De Maní Bonafide Crocante X100 Grs;711.0;;Llevando 2: $355.50 c/u;7110.0;1;kg;2023-12-26 16:47:31.842
MANTECADAS;Galletitas Mini Mantecadas 170 Grs;533.89;;;3140.53;1;kg;2023-12-26 16:47:31.842
MILKA;Chocolate Con Castañas Milka 155g;2272.0;;;14658.06;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Aceite De Oliva Organico 250ml Cuisine & Co;6629.72;;;26518.88;1;lt;2023-12-26 16:47:31.842
LA BLANCA;Paté La Blanca 90 Gr;278.0;;;3088.89;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Sopa Instantánea Sabor Carne 65 Gr C&co;1341.0;;;20630.77;1;kg;2023-12-26 16:47:31.842
FLYNN PAFF;Gomitas Flynn Paff Tutti Frutti;182.83;;;609.43;100;gr;2023-12-26 16:47:31.842
CACHAFAZ;Alfajores Chocolate Blanco Cachafaz 6 Unidades 360 Gr;5864.0;;;16288.89;1;kg;2023-12-26 16:47:31.842
KELLOGG´S;Cereal Kellogs Choco Krispis 240g;1620.69;;;6752.88;1;kg;2023-12-26 16:47:31.842
BON O BON;Obleas Bon O Bon Bañadas En Chocolate Blanco 30 Gr;443.0;;;1476.67;100;gr;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Yerba Mate Con Hierbas C&co 0,5kg;1269.36;;;2538.72;1;kg;2023-12-26 16:47:31.842
KNORR;Salsa De Tomate Deshidratado Knorr X60g;488.0;;;8133.33;1;kg;2023-12-26 16:47:31.842
ALICANTE;Laurel Alicante Hoja X10g;864.0;;;8640.0;100;gr;2023-12-26 16:47:31.842
LA LECHERA;La Lechera® Nutrifuerza X 400gr;2064.66;2580.83;-20%;6452.08;1;kg;2023-12-26 16:47:31.842
PATAGONIA BERRIES;Dulce Patagonia Berries Frutos Del Bosque 350 Gr;2866.19;4409.53;-35%;12598.66;1;kg;2023-12-26 16:47:31.842
AGUILA;Relleno Aguila Nut Avellanas 290g;1492.0;;;5144.83;1;kg;2023-12-26 16:47:31.842
LA VIRGINIA;Saborizador Alicante Panceta Y Hierb 4s;721.0;;;180.25;1;un;2023-12-26 16:47:31.842
DONUTS;Galletitas Donuts Choco Blanco X52g;757.0;;;14557.69;1;kg;2023-12-26 16:47:31.842
GREEN HILLS;Te Green Hills Frutilla X20 Saquitos;996.0;;;2490.0;100;gr;2023-12-26 16:47:31.842
VAUQUITA;Tableta Vauquita Light 4 U;999.52;;;11358.18;1;kg;2023-12-26 16:47:31.842
CBSE;Yerba Mate Cbse Jengibre X500;1555.85;;;3111.7;1;kg;2023-12-26 16:47:31.842
LA TRANQUERA;Yerba la Tranquera suave selección especial x500gr;1824.0;;;3648.0;1;kg;2023-12-26 16:47:31.842
CADBURY;Chocolate Cadbury Intense 25g;395.0;;;1580.0;100;gr;2023-12-26 16:47:31.842
FLYNN PAFF;Gomitas Flynn Paff Surtidas;195.62;;;652.07;100;gr;2023-12-26 16:47:31.842
VERDEFLOR;Yerba Verdeflor Cedron 500grs;940.97;1447.65;-35%;2895.3;1;kg;2023-12-26 16:47:31.842
9 DE ORO;Galleta 9 De Oro Vainilla Relleno Chocolate X 120 Gr;396.0;;;3300.0;1;kg;2023-12-26 16:47:31.842
ARCOR;Turrón Arcor De Maní X 80 Gr.;833.0;;Llevando 2: $416.50 c/u;10412.5;1;kg;2023-12-26 16:47:31.842
GALLO;Risotto Gallo Primavera X240g;2496.0;;;10400.0;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Aceite De Oliva Extra Virgen Cuisine & Co 500;8616.02;;;17232.04;1;lt;2023-12-26 16:47:31.842
MAGGI;Maggi® Caldo Carne X 12u.;359.69;;;3155.18;1;kg;2023-12-26 16:47:31.842
PASEO;Galletitas De Agua Paseo Crackers 300 Gr;978.0;;;3260.0;1;kg;2023-12-26 16:47:31.842
CEREAL MIX;Barra Cereal Mix Placeres Chocolate 23 Gr;227.0;;;986.96;100;gr;2023-12-26 16:47:31.842
MUTTI;Pure De Tomate Mutti Passata 700 Gr;6566.25;;;9380.36;1;kg;2023-12-26 16:47:31.842
RONDA;Galletas Ronda Triangulitos X150g;425.0;;;2833.33;1;kg;2023-12-26 16:47:31.842
QUAKER;Barra Quaker Mousse De Chocolate 180 Gr;1270.65;;;8145.19;1;kg;2023-12-26 16:47:31.842
BON BON;Bon O Bon Chocolinas 270 Gr;3302.0;;;12229.63;1;kg;2023-12-26 16:47:31.842
TODDY;Alfajor Toddy Negro Con Ddl X60g;452.58;;;754.3;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Galletitas Chocofest Cuisine & Co 170 Gr;713.0;;;4194.12;1;kg;2023-12-26 16:47:31.842
LA PARMESANA;Albahaca La Parmesana 20 Gr;236.22;;;1181.1;100;gr;2023-12-26 16:47:31.842
TARAGUI;Yerba Mate Taragui 4flex Sin Palo 1kg;3019.44;;;3019.44;1;kg;2023-12-26 16:47:31.842
NESCAFE;Café Nescafe Dolca Cortado Mix X125g;954.59;;;7636.72;1;kg;2023-12-26 16:47:31.842
NESCAFE;Nescafé® Dolca Suave X 170gr;4263.95;;Llevando 2: $2131.97 c/u;25082.06;1;kg;2023-12-26 16:47:31.842
CUISINE & CO NBE MP;Galletitas Mini Marineras Light 220 Gr C;479.56;;;2179.82;1;kg;2023-12-26 16:47:31.842
